month,region,service_category,channel,transactions,unique_users,digital_adoption_pct,avg_completion_min,cost_per_txn_sar,csat,sla_met_pct,complaints
2024-05-01,Al-Baha,Traffic & Transport,Mobile App,7312,2827,53.4,6.0,4.35,4.29,97.0,3
2024-05-01,Al-Baha,Traffic & Transport,Web Portal,4750,2364,53.4,8.2,6.68,4.11,97.0,3
2024-05-01,Al-Jouf,Business & Licensing,Branch,4968,3922,52.4,51.2,51.62,3.26,88.7,9
2024-05-01,Al-Jouf,Business & Licensing,Call Center,3078,1960,52.4,29.5,25.91,3.59,86.0,4
2024-05-01,Al-Jouf,Business & Licensing,Mobile App,5109,1983,52.4,11.4,5.33,4.34,97.2,2
2024-05-01,Al-Jouf,Business & Licensing,Web Portal,3325,1697,52.4,16.6,8.16,4.05,96.5,2
2024-05-01,Al-Jouf,Education & Training,Branch,5369,4432,54.0,27.1,41.69,3.52,91.5,9
2024-05-01,Al-Jouf,Education & Training,Call Center,3706,2352,54.0,15.4,17.27,3.92,90.6,2
2024-05-01,Al-Jouf,Education & Training,Mobile App,6702,2693,54.0,4.7,4.08,4.4,96.3,3
2024-05-01,Al-Jouf,Education & Training,Web Portal,4305,2219,54.0,7.6,5.61,4.34,99.5,2
2024-05-01,Al-Jouf,Health Services,Branch,7952,6628,53.5,28.6,48.93,3.82,88.2,8
2024-05-01,Al-Jouf,Health Services,Call Center,4818,3273,53.5,15.0,22.74,3.98,90.3,5
2024-05-01,Al-Jouf,Health Services,Mobile App,9559,3602,53.5,6.4,4.36,4.6,99.4,2
2024-05-01,Al-Jouf,Health Services,Web Portal,6028,3053,53.5,9.5,7.6,4.43,96.5,2
2024-05-01,Al-Jouf,Identity & Civil Affairs,Branch,8231,7056,55.2,35.0,45.15,3.54,92.0,11
2024-05-01,Al-Jouf,Identity & Civil Affairs,Call Center,5083,3252,55.2,20.1,21.65,3.97,90.3,4
2024-05-01,Al-Jouf,Identity & Civil Affairs,Mobile App,9824,3938,55.2,7.3,4.2,4.57,95.8,3
2024-05-01,Al-Jouf,Identity & Civil Affairs,Web Portal,6377,3315,55.2,10.5,7.13,4.29,95.3,3
2024-05-01,Al-Jouf,Justice & Notary,Branch,3327,2815,51.7,49.7,56.01,3.48,87.3,4
2024-05-01,Al-Jouf,Justice & Notary,Call Center,2062,1317,51.7,35.5,26.67,3.67,90.3,3
2024-05-01,Al-Jouf,Justice & Notary,Mobile App,3863,1469,51.7,11.0,5.35,4.24,94.7,2
2024-05-01,Al-Jouf,Justice & Notary,Web Portal,2238,1106,51.7,17.2,8.91,4.13,97.3,2
2024-05-01,Al-Jouf,Labour & HR Services,Branch,5484,4621,53.2,27.1,43.37,3.43,93.9,6
2024-05-01,Al-Jouf,Labour & HR Services,Call Center,3343,2082,53.2,15.9,20.01,3.78,87.4,4
2024-05-01,Al-Jouf,Labour & HR Services,Mobile App,6052,2243,53.2,6.9,4.58,4.44,99.5,3
2024-05-01,Al-Jouf,Labour & HR Services,Web Portal,3856,2060,53.2,9.5,6.69,4.18,97.6,3
2024-05-01,Al-Jouf,Municipal Services,Branch,6114,4973,53.6,34.6,49.97,3.43,90.1,8
2024-05-01,Al-Jouf,Municipal Services,Call Center,3832,2596,53.6,19.6,22.56,3.73,88.1,4
2024-05-01,Al-Jouf,Municipal Services,Mobile App,6959,2660,53.6,7.2,4.71,4.28,99.5,4
2024-05-01,Al-Jouf,Municipal Services,Web Portal,4488,2185,53.6,12.5,8.06,4.03,97.2,4
2024-05-01,Al-Jouf,Social Support & Subsidies,Branch,4176,3369,53.1,34.8,48.61,3.67,89.1,5
2024-05-01,Al-Jouf,Social Support & Subsidies,Call Center,2644,1688,53.1,20.6,21.27,3.95,88.4,2
2024-05-01,Al-Jouf,Social Support & Subsidies,Mobile App,5088,1956,53.1,6.8,4.57,4.53,99.5,1
2024-05-01,Al-Jouf,Social Support & Subsidies,Web Portal,2907,1372,53.1,11.1,6.94,4.22,98.6,1
2024-05-01,Al-Jouf,Traffic & Transport,Branch,7226,6121,56.4,29.9,44.51,3.5,90.6,8
2024-05-01,Al-Jouf,Traffic & Transport,Call Center,4249,2489,56.4,17.7,18.08,3.71,89.0,5
2024-05-01,Al-Jouf,Traffic & Transport,Mobile App,9016,3459,56.4,5.0,3.81,4.39,99.5,3
2024-05-01,Al-Jouf,Traffic & Transport,Web Portal,5728,3076,56.4,8.0,6.4,3.99,95.7,4
2024-05-01,Asir,Business & Licensing,Branch,18251,13958,56.9,113.8,60.26,3.1,88.0,35
2024-05-01,Asir,Business & Licensing,Call Center,11801,8262,56.9,29.2,26.71,3.54,87.7,11
2024-05-01,Asir,Business & Licensing,Mobile App,25386,9618,56.9,11.2,5.48,4.2,99.5,13
2024-05-01,Asir,Business & Licensing,Web Portal,14756,7969,56.9,16.1,9.29,3.91,99.0,12
2024-05-01,Asir,Education & Training,Branch,20971,17291,58.9,24.0,41.71,3.65,86.2,20
2024-05-01,Asir,Education & Training,Call Center,14588,9087,58.9,14.6,18.49,3.76,87.5,9
2024-05-01,Asir,Education & Training,Mobile App,32434,12711,58.9,5.0,4.09,4.46,96.4,13
2024-05-01,Asir,Education & Training,Web Portal,19549,9789,58.9,8.4,5.87,4.2,97.2,11
2024-05-01,Asir,Health Services,Branch,27601,22765,57.2,26.9,54.79,3.59,86.7,21
2024-05-01,Asir,Health Services,Call Center,18571,11750,57.2,15.9,22.05,3.91,90.0,18
2024-05-01,Asir,Health Services,Mobile App,39298,15027,57.2,6.2,4.49,4.49,94.4,8
2024-05-01,Asir,Health Services,Web Portal,24484,12988,57.2,9.4,7.52,4.27,94.7,10
2024-05-01,Asir,Identity & Civil Affairs,Branch,27078,21369,60.0,31.6,50.66,3.55,90.7,29
2024-05-01,Asir,Identity & Civil Affairs,Call Center,18497,11824,60.0,19.5,23.15,3.9,87.9,16
2024-05-01,Asir,Identity & Civil Affairs,Mobile App,44801,16304,60.0,6.4,4.9,4.53,97.4,10
2024-05-01,Asir,Identity & Civil Affairs,Web Portal,28638,14895,60.0,9.7,7.61,4.2,97.1,17
2024-05-01,Asir,Justice & Notary,Branch,12534,10171,53.9,101.5,63.2,3.24,85.8,17
2024-05-01,Asir,Justice & Notary,Call Center,8439,5626,53.9,26.3,28.41,3.68,89.5,10
2024-05-01,Asir,Justice & Notary,Mobile App,15806,5921,53.9,12.1,6.05,4.15,95.8,11
2024-05-01,Asir,Justice & Notary,Web Portal,9671,4998,53.9,17.7,10.29,4.0,97.2,6
2024-05-01,Asir,Labour & HR Services,Branch,20945,16601,56.4,30.9,50.95,3.44,89.0,24
2024-05-01,Asir,Labour & HR Services,Call Center,12549,8320,56.4,19.3,22.61,3.71,90.5,13
2024-05-01,Asir,Labour & HR Services,Mobile App,25342,10064,56.4,6.8,4.48,4.14,98.5,13
2024-05-01,Asir,Labour & HR Services,Web Portal,16542,8185,56.4,10.1,7.72,4.16,99.5,11
2024-05-01,Asir,Municipal Services,Branch,22130,17463,58.9,36.0,52.43,3.35,86.0,20
2024-05-01,Asir,Municipal Services,Call Center,14644,9587,58.9,22.7,24.04,3.6,89.6,13
2024-05-01,Asir,Municipal Services,Mobile App,31887,12243,58.9,8.1,5.46,4.35,94.1,9
2024-05-01,Asir,Municipal Services,Web Portal,18957,9970,58.9,11.1,8.44,3.97,95.1,9
2024-05-01,Asir,Social Support & Subsidies,Branch,16874,14206,54.6,32.2,50.4,3.55,86.4,21
2024-05-01,Asir,Social Support & Subsidies,Call Center,10494,6847,54.6,20.8,24.32,3.85,89.8,8
2024-05-01,Asir,Social Support & Subsidies,Mobile App,20633,8532,54.6,7.0,4.82,4.4,96.7,8
2024-05-01,Asir,Social Support & Subsidies,Web Portal,12443,6662,54.6,11.6,7.63,4.08,97.6,9
2024-05-01,Asir,Traffic & Transport,Branch,27356,23663,57.3,29.8,43.48,3.46,90.8,32
2024-05-01,Asir,Traffic & Transport,Call Center,18091,11338,57.3,16.2,22.19,3.61,88.9,9
2024-05-01,Asir,Traffic & Transport,Mobile App,38970,15635,57.3,6.2,4.26,4.26,99.5,17
2024-05-01,Asir,Traffic & Transport,Web Portal,22152,10889,57.3,7.0,6.51,4.14,97.4,14
2024-05-01,Eastern Province,Business & Licensing,Branch,40561,33870,58.2,50.0,55.55,3.28,85.5,25
2024-05-01,Eastern Province,Business & Licensing,Call Center,24844,15660,58.2,26.6,25.09,3.79,90.4,18
2024-05-01,Eastern Province,Business & Licensing,Mobile App,55504,20103,58.2,9.9,4.73,4.33,97.7,24
2024-05-01,Eastern Province,Business & Licensing,Web Portal,35086,18877,58.2,13.0,7.76,4.08,99.5,18
2024-05-01,Eastern Province,Education & Training,Branch,47246,42066,60.1,20.9,39.75,3.73,88.8,54
2024-05-01,Eastern Province,Education & Training,Call Center,30674,19491,60.1,14.9,17.25,3.98,88.4,27
2024-05-01,Eastern Province,Education & Training,Mobile App,78078,29567,60.1,4.8,3.59,4.56,98.9,19
2024-05-01,Eastern Province,Education & Training,Web Portal,43844,22702,60.1,6.7,5.98,4.45,97.0,18
2024-05-01,Eastern Province,Health Services,Branch,70986,60698,58.4,24.3,47.74,3.77,90.3,60
2024-05-01,Eastern Province,Health Services,Call Center,42832,27861,58.4,16.7,22.51,3.94,89.1,44
2024-05-01,Eastern Province,Health Services,Mobile App,94130,35087,58.4,5.8,4.15,4.57,93.3,20
2024-05-01,Eastern Province,Health Services,Web Portal,59826,30521,58.4,8.5,6.57,4.32,99.5,18
2024-05-01,Eastern Province,Identity & Civil Affairs,Branch,76366,63563,58.0,31.8,40.53,3.79,88.6,58
2024-05-01,Eastern Province,Identity & Civil Affairs,Call Center,47259,28991,58.0,21.4,19.88,3.96,87.5,38
2024-05-01,Eastern Province,Identity & Civil Affairs,Mobile App,110152,43766,58.0,6.1,3.85,4.48,97.3,44
2024-05-01,Eastern Province,Identity & Civil Affairs,Web Portal,60240,32088,58.0,9.2,5.81,4.37,97.1,19
2024-05-01,Eastern Province,Justice & Notary,Branch,29004,23597,57.9,47.3,60.5,3.37,86.5,31
2024-05-01,Eastern Province,Justice & Notary,Call Center,18483,11088,57.9,29.0,24.37,3.77,86.8,13
2024-05-01,Eastern Province,Justice & Notary,Mobile App,37631,14553,57.9,10.3,5.53,4.41,93.5,15
2024-05-01,Eastern Province,Justice & Notary,Web Portal,25853,13372,57.9,17.6,8.88,4.07,99.4,9
2024-05-01,Eastern Province,Labour & HR Services,Branch,41565,33208,58.8,33.0,46.39,3.6,90.8,51
2024-05-01,Eastern Province,Labour & HR Services,Call Center,25568,16821,58.8,15.7,18.2,3.88,89.1,25
2024-05-01,Eastern Province,Labour & HR Services,Mobile App,65127,23982,58.8,6.4,4.21,4.38,95.4,26
2024-05-01,Eastern Province,Labour & HR Services,Web Portal,37174,19233,58.8,9.8,6.2,4.09,96.8,31
2024-05-01,Eastern Province,Municipal Services,Branch,50353,42418,59.4,33.2,49.82,3.38,88.5,70
2024-05-01,Eastern Province,Municipal Services,Call Center,27793,17714,59.4,19.7,24.5,3.74,89.3,27
2024-05-01,Eastern Province,Municipal Services,Mobile App,72123,26962,59.4,7.7,4.61,4.4,98.4,30
2024-05-01,Eastern Province,Municipal Services,Web Portal,42288,22282,59.4,10.7,6.97,4.21,97.9,27
2024-05-01,Eastern Province,Social Support & Subsidies,Branch,37283,29929,57.6,32.6,45.16,3.69,88.0,30
2024-05-01,Eastern Province,Social Support & Subsidies,Call Center,21757,13954,57.6,23.0,20.28,3.82,90.8,13
2024-05-01,Eastern Province,Social Support & Subsidies,Mobile App,47611,18966,57.6,7.0,4.22,4.67,97.7,8
2024-05-01,Eastern Province,Social Support & Subsidies,Web Portal,31249,16018,57.6,10.3,6.2,4.38,99.5,10
2024-05-01,Eastern Province,Traffic & Transport,Branch,58334,48929,60.0,22.3,41.52,3.42,91.9,82
2024-05-01,Eastern Province,Traffic & Transport,Call Center,37858,23123,60.0,14.9,17.98,3.76,92.2,35
2024-05-01,Eastern Province,Traffic & Transport,Mobile App,92400,34645,60.0,4.9,3.53,4.36,95.4,33
2024-05-01,Eastern Province,Traffic & Transport,Web Portal,58464,29936,60.0,8.2,5.6,4.19,99.5,34
2024-05-01,Hail,Business & Licensing,Branch,6280,5135,53.2,42.4,59.22,3.45,92.2,9
2024-05-01,Hail,Business & Licensing,Call Center,4136,2641,53.2,30.5,24.23,3.6,91.6,4
2024-05-01,Hail,Business & Licensing,Mobile App,7318,2899,53.2,11.1,4.9,4.32,96.7,3
2024-05-01,Hail,Business & Licensing,Web Portal,4844,2416,53.2,14.4,8.15,4.09,96.2,3
2024-05-01,Hail,Education & Training,Branch,7138,5783,58.3,22.1,41.14,3.5,87.6,9
2024-05-01,Hail,Education & Training,Call Center,4158,2688,58.3,14.8,18.23,3.93,94.1,3
2024-05-01,Hail,Education & Training,Mobile App,10196,4012,58.3,5.5,3.98,4.56,97.4,2
2024-05-01,Hail,Education & Training,Web Portal,6160,3108,58.3,8.0,5.96,4.41,95.5,3
2024-05-01,Hail,Health Services,Branch,10857,9036,56.5,27.5,50.28,3.79,86.8,9
2024-05-01,Hail,Health Services,Call Center,6344,4048,56.5,17.4,21.7,4.02,93.5,4
2024-05-01,Hail,Health Services,Mobile App,13167,4942,56.5,5.5,4.49,4.66,97.6,2
2024-05-01,Hail,Health Services,Web Portal,8252,4257,56.5,9.8,7.14,4.49,95.9,3
2024-05-01,Hail,Identity & Civil Affairs,Branch,10162,8254,59.3,29.6,46.24,3.66,88.1,7
2024-05-01,Hail,Identity & Civil Affairs,Call Center,6748,4430,59.3,20.9,21.2,3.99,89.7,5
2024-05-01,Hail,Identity & Civil Affairs,Mobile App,15814,5927,59.3,5.7,4.4,4.62,98.6,3
2024-05-01,Hail,Identity & Civil Affairs,Web Portal,8734,4284,59.3,11.1,6.34,4.32,96.9,4
2024-05-01,Hail,Justice & Notary,Branch,4192,3558,51.5,56.6,63.21,3.37,86.4,7
2024-05-01,Hail,Justice & Notary,Call Center,2594,1686,51.5,31.4,27.3,3.7,85.6,3
2024-05-01,Hail,Justice & Notary,Mobile App,4917,1958,51.5,10.9,5.09,4.29,99.5,2
2024-05-01,Hail,Justice & Notary,Web Portal,2869,1482,51.5,18.9,8.99,4.09,99.1,2
2024-05-01,Hail,Labour & HR Services,Branch,6860,5449,57.1,27.7,48.88,3.62,91.9,8
2024-05-01,Hail,Labour & HR Services,Call Center,4113,2663,57.1,20.1,20.65,3.78,90.3,5
2024-05-01,Hail,Labour & HR Services,Mobile App,9364,3592,57.1,6.6,4.55,4.44,96.5,3
2024-05-01,Hail,Labour & HR Services,Web Portal,5580,2909,57.1,10.1,6.54,4.29,96.8,3
2024-05-01,Hail,Municipal Services,Branch,7238,5803,56.4,39.1,53.4,3.38,90.2,10
2024-05-01,Hail,Municipal Services,Call Center,4576,2712,56.4,20.8,22.51,3.68,93.0,3
2024-05-01,Hail,Municipal Services,Mobile App,9293,3470,56.4,8.0,4.4,4.31,96.5,4
2024-05-01,Hail,Municipal Services,Web Portal,6111,2980,56.4,10.2,7.47,4.12,99.3,3
2024-05-01,Hail,Social Support & Subsidies,Branch,5744,4852,54.3,34.2,55.63,3.57,86.9,6
2024-05-01,Hail,Social Support & Subsidies,Call Center,3774,2487,54.3,18.7,21.62,3.82,89.2,3
2024-05-01,Hail,Social Support & Subsidies,Mobile App,6018,2442,54.3,7.2,4.42,4.56,97.0,2
2024-05-01,Hail,Social Support & Subsidies,Web Portal,4027,2120,54.3,9.4,7.09,4.38,99.5,2
2024-05-01,Hail,Traffic & Transport,Branch,9216,7780,54.7,26.4,44.4,3.53,88.4,13
2024-05-01,Hail,Traffic & Transport,Call Center,6164,4019,54.7,17.1,20.39,3.81,88.7,6
2024-05-01,Hail,Traffic & Transport,Mobile App,12081,4640,54.7,6.0,4.18,4.34,98.1,4
2024-05-01,Hail,Traffic & Transport,Web Portal,7419,3768,54.7,8.3,5.64,4.02,95.9,8
2024-05-01,Jazan,Business & Licensing,Branch,16907,13846,46.3,123.6,68.85,2.89,82.0,32
2024-05-01,Jazan,Business & Licensing,Call Center,10795,6766,46.3,32.8,30.31,3.31,91.0,17
2024-05-01,Jazan,Business & Licensing,Mobile App,15002,5762,46.3,11.8,6.51,3.84,96.2,11
2024-05-01,Jazan,Business & Licensing,Web Portal,9706,4973,46.3,18.0,9.43,3.77,94.9,8
2024-05-01,Jazan,Education & Training,Branch,22183,17749,48.2,28.0,52.67,3.38,85.7,31
2024-05-01,Jazan,Education & Training,Call Center,12283,7795,48.2,17.8,23.27,3.45,89.0,11
2024-05-01,Jazan,Education & Training,Mobile App,19622,7624,48.2,6.0,4.51,4.17,95.2,10
2024-05-01,Jazan,Education & Training,Web Portal,11528,5941,48.2,7.6,5.98,3.94,96.8,11
2024-05-01,Jazan,Health Services,Branch,25407,20505,49.4,29.6,57.54,3.39,90.8,36
2024-05-01,Jazan,Health Services,Call Center,15668,9594,49.4,18.3,24.92,3.73,90.7,15
2024-05-01,Jazan,Health Services,Mobile App,25982,10663,49.4,6.6,4.94,4.24,99.2,11
2024-05-01,Jazan,Health Services,Web Portal,16806,8646,49.4,8.8,8.09,4.04,98.4,12
2024-05-01,Jazan,Identity & Civil Affairs,Branch,28892,22225,46.7,34.9,53.3,3.38,92.6,39
2024-05-01,Jazan,Identity & Civil Affairs,Call Center,19085,12784,46.7,18.8,24.46,3.62,90.5,24
2024-05-01,Jazan,Identity & Civil Affairs,Mobile App,26405,10092,46.7,7.2,5.23,4.23,95.9,13
2024-05-01,Jazan,Identity & Civil Affairs,Web Portal,16761,8721,46.7,11.8,8.16,3.98,99.2,10
2024-05-01,Jazan,Justice & Notary,Branch,12042,10066,43.8,137.9,75.15,2.98,81.3,16
2024-05-01,Jazan,Justice & Notary,Call Center,7660,5077,43.8,34.8,35.57,3.32,88.2,9
2024-05-01,Jazan,Justice & Notary,Mobile App,8689,3344,43.8,12.6,6.51,3.89,96.6,9
2024-05-01,Jazan,Justice & Notary,Web Portal,5791,2896,43.8,18.1,10.45,3.73,95.9,4
2024-05-01,Jazan,Labour & HR Services,Branch,17479,13921,45.6,34.5,54.61,3.14,92.5,30
2024-05-01,Jazan,Labour & HR Services,Call Center,11734,7888,45.6,21.5,25.35,3.42,84.7,14
2024-05-01,Jazan,Labour & HR Services,Mobile App,15911,6449,45.6,7.2,5.07,4.18,99.1,9
2024-05-01,Jazan,Labour & HR Services,Web Portal,10144,5475,45.6,10.1,8.86,3.87,98.0,8
2024-05-01,Jazan,Municipal Services,Branch,20588,17349,46.5,38.1,55.01,3.22,89.5,23
2024-05-01,Jazan,Municipal Services,Call Center,13156,8248,46.5,24.9,25.99,3.34,88.2,17
2024-05-01,Jazan,Municipal Services,Mobile App,18302,6756,46.5,8.9,5.15,3.82,98.6,17
2024-05-01,Jazan,Municipal Services,Web Portal,11221,5633,46.5,13.0,8.17,3.76,98.1,7
2024-05-01,Jazan,Social Support & Subsidies,Branch,15594,12633,46.5,37.6,55.99,3.21,85.9,21
2024-05-01,Jazan,Social Support & Subsidies,Call Center,9567,6307,46.5,24.0,25.85,3.47,86.3,17
2024-05-01,Jazan,Social Support & Subsidies,Mobile App,12213,4675,46.5,8.8,5.23,4.2,99.5,7
2024-05-01,Jazan,Social Support & Subsidies,Web Portal,8134,4330,46.5,12.3,7.82,3.85,99.1,8
2024-05-01,Jazan,Traffic & Transport,Branch,23730,19217,49.7,30.0,45.57,3.15,88.9,37
2024-05-01,Jazan,Traffic & Transport,Call Center,14649,9722,49.7,18.8,24.22,3.41,90.0,21
2024-05-01,Jazan,Traffic & Transport,Mobile App,25104,9831,49.7,6.7,4.63,4.15,98.6,10
2024-05-01,Jazan,Traffic & Transport,Web Portal,15903,7924,49.7,9.6,6.67,3.92,95.1,11
2024-05-01,Madinah,Business & Licensing,Branch,19835,16262,52.1,45.7,56.64,3.55,87.5,23
2024-05-01,Madinah,Business & Licensing,Call Center,12050,7780,52.1,32.8,27.17,3.82,88.2,13
2024-05-01,Madinah,Business & Licensing,Mobile App,22439,8364,52.1,12.6,5.0,4.41,95.6,10
2024-05-01,Madinah,Business & Licensing,Web Portal,13618,6901,52.1,18.6,8.52,4.28,94.6,8
2024-05-01,Madinah,Education & Training,Branch,24204,19722,56.1,23.4,41.53,3.8,88.8,14
2024-05-01,Madinah,Education & Training,Call Center,14049,8819,56.1,16.5,16.7,3.96,90.3,11
2024-05-01,Madinah,Education & Training,Mobile App,28888,11238,56.1,6.2,3.92,4.77,98.8,2
2024-05-01,Madinah,Education & Training,Web Portal,17759,9255,56.1,8.5,6.17,4.43,96.5,6
2024-05-01,Madinah,Health Services,Branch,32127,26236,54.1,29.6,48.71,3.9,91.7,25
2024-05-01,Madinah,Health Services,Call Center,20425,12629,54.1,17.6,22.4,4.11,90.2,15
2024-05-01,Madinah,Health Services,Mobile App,37562,14749,54.1,7.2,4.04,4.83,95.8,2
2024-05-01,Madinah,Health Services,Web Portal,23022,11572,54.1,10.0,7.11,4.67,99.3,3
2024-05-01,Madinah,Identity & Civil Affairs,Branch,38330,30181,51.7,30.2,43.07,3.82,90.0,34
2024-05-01,Madinah,Identity & Civil Affairs,Call Center,23092,14807,51.7,21.3,20.78,4.12,89.9,17
2024-05-01,Madinah,Identity & Civil Affairs,Mobile App,36378,14934,51.7,7.4,4.11,4.74,98.4,4
2024-05-01,Madinah,Identity & Civil Affairs,Web Portal,22891,12310,51.7,10.5,6.72,4.44,96.8,9
2024-05-01,Madinah,Justice & Notary,Branch,12868,10751,51.1,52.8,54.44,3.7,89.0,12
2024-05-01,Madinah,Justice & Notary,Call Center,8738,5610,51.1,33.3,26.44,3.81,86.5,7
2024-05-01,Madinah,Justice & Notary,Mobile App,14010,5650,51.1,11.5,5.29,4.48,96.5,6
2024-05-01,Madinah,Justice & Notary,Web Portal,9005,4900,51.1,18.7,7.58,4.31,93.3,4
2024-05-01,Madinah,Labour & HR Services,Branch,21423,16792,53.4,32.2,46.98,3.73,87.1,17
2024-05-01,Madinah,Labour & HR Services,Call Center,14305,9642,53.4,20.0,20.16,3.91,87.9,14
2024-05-01,Madinah,Labour & HR Services,Mobile App,25726,9836,53.4,6.8,4.02,4.58,97.7,7
2024-05-01,Madinah,Labour & HR Services,Web Portal,14904,6927,53.4,11.3,6.79,4.27,97.4,6
2024-05-01,Madinah,Municipal Services,Branch,23986,19642,51.6,36.5,48.04,3.63,88.8,27
2024-05-01,Madinah,Municipal Services,Call Center,15912,10112,51.6,25.4,23.11,3.79,88.9,11
2024-05-01,Madinah,Municipal Services,Mobile App,24830,9508,51.6,7.5,4.67,4.47,98.8,8
2024-05-01,Madinah,Municipal Services,Web Portal,17841,9327,51.6,12.3,6.84,4.34,95.0,7
2024-05-01,Madinah,Social Support & Subsidies,Branch,16992,13569,52.7,37.3,49.33,3.8,88.4,11
2024-05-01,Madinah,Social Support & Subsidies,Call Center,11461,7269,52.7,22.3,20.4,4.14,90.3,8
2024-05-01,Madinah,Social Support & Subsidies,Mobile App,18964,7278,52.7,7.8,5.1,4.71,98.5,2
2024-05-01,Madinah,Social Support & Subsidies,Web Portal,12825,6582,52.7,11.9,7.11,4.48,99.5,4
2024-05-01,Madinah,Traffic & Transport,Branch,29473,24684,53.8,25.7,37.11,3.59,88.8,42
2024-05-01,Madinah,Traffic & Transport,Call Center,19763,12592,53.8,16.3,20.52,3.93,88.5,15
2024-05-01,Madinah,Traffic & Transport,Mobile App,34403,12395,53.8,6.7,3.91,4.62,98.4,6
2024-05-01,Madinah,Traffic & Transport,Web Portal,21052,11049,53.8,9.0,6.46,4.24,97.2,12
2024-05-01,Makkah,Business & Licensing,Branch,80915,67057,52.6,116.6,58.31,3.21,83.6,84
2024-05-01,Makkah,Business & Licensing,Call Center,50572,32815,52.6,31.0,28.17,3.53,92.1,41
2024-05-01,Makkah,Business & Licensing,Mobile App,94141,36063,52.6,10.3,5.14,4.02,94.3,59
2024-05-01,Makkah,Business & Licensing,Web Portal,57384,31513,52.6,16.8,8.17,4.02,97.8,33
2024-05-01,Makkah,Education & Training,Branch,88293,73885,55.5,25.2,40.49,3.44,88.5,92
2024-05-01,Makkah,Education & Training,Call Center,62137,40304,55.5,16.4,17.77,3.59,90.4,70
2024-05-01,Makkah,Education & Training,Mobile App,126741,49387,55.5,5.3,3.58,4.48,99.1,31
2024-05-01,Makkah,Education & Training,Web Portal,70259,36382,55.5,8.9,6.16,4.08,95.9,36
2024-05-01,Makkah,Health Services,Branch,121275,94010,55.0,28.5,48.86,3.57,90.3,145
2024-05-01,Makkah,Health Services,Call Center,79105,51891,55.0,18.7,21.49,3.77,91.0,72
2024-05-01,Makkah,Health Services,Mobile App,143552,51695,55.0,5.9,4.17,4.41,99.5,51
2024-05-01,Makkah,Health Services,Web Portal,94995,48250,55.0,8.8,6.87,4.19,95.4,63
2024-05-01,Makkah,Identity & Civil Affairs,Branch,124917,104776,58.7,31.8,43.0,3.45,88.7,133
2024-05-01,Makkah,Identity & Civil Affairs,Call Center,78428,50570,58.7,18.0,19.26,3.65,91.1,52
2024-05-01,Makkah,Identity & Civil Affairs,Mobile App,181850,72071,58.7,7.2,4.34,4.41,97.6,66
2024-05-01,Makkah,Identity & Civil Affairs,Web Portal,108921,54752,58.7,9.5,5.73,4.06,98.1,62
2024-05-01,Makkah,Justice & Notary,Branch,55492,46809,52.6,143.3,61.52,3.13,82.5,86
2024-05-01,Makkah,Justice & Notary,Call Center,33965,23343,52.6,31.8,24.88,3.43,87.5,38
2024-05-01,Makkah,Justice & Notary,Mobile App,59337,22798,52.6,12.3,5.24,4.2,97.1,34
2024-05-01,Makkah,Justice & Notary,Web Portal,36621,18924,52.6,20.5,9.15,3.83,99.0,36
2024-05-01,Makkah,Labour & HR Services,Branch,86026,69273,52.9,29.4,49.61,3.27,90.6,124
2024-05-01,Makkah,Labour & HR Services,Call Center,53562,35888,52.9,22.5,22.0,3.51,88.9,57
2024-05-01,Makkah,Labour & HR Services,Mobile App,97176,37106,52.9,7.6,4.13,4.32,98.2,41
2024-05-01,Makkah,Labour & HR Services,Web Portal,61435,31725,52.9,10.4,7.06,4.11,99.0,45
2024-05-01,Makkah,Municipal Services,Branch,101525,85417,52.5,36.3,57.19,3.19,88.9,168
2024-05-01,Makkah,Municipal Services,Call Center,60510,38187,52.5,24.5,23.53,3.5,91.2,70
2024-05-01,Makkah,Municipal Services,Mobile App,99372,35555,52.5,7.8,4.34,4.09,97.1,69
2024-05-01,Makkah,Municipal Services,Web Portal,61942,30329,52.5,11.9,6.78,4.05,96.5,43
2024-05-01,Makkah,Social Support & Subsidies,Branch,68100,54111,52.1,35.7,47.08,3.53,91.0,96
2024-05-01,Makkah,Social Support & Subsidies,Call Center,45955,29771,52.1,21.8,22.71,3.64,89.4,55
2024-05-01,Makkah,Social Support & Subsidies,Mobile App,82866,31936,52.1,7.0,4.32,4.34,94.9,56
2024-05-01,Makkah,Social Support & Subsidies,Web Portal,46642,23405,52.1,11.4,7.17,4.13,96.1,28
2024-05-01,Makkah,Traffic & Transport,Branch,118345,98377,54.2,27.8,42.53,3.35,89.7,155
